movie_id,title,tags
10314,She's All That,school hotshot siler peer popular declin sharpli cheerlead girlfriend taylor leav sleazi realitytelevis brock hudson desper reviv fade reput siler agre seemingli imposs challeng week trust nerdi outcast laney bogg becom school queen comedi romanc tvstar jeep volleybal misfit teenangst houseparti teenmovi teenag avantgard popular littlepeopl highschoolstud younglov promqueen pygmalion clownmakeup performanceart beatbox selfexpress trip poolclean freddieprinzejr. rachaelleighcook matthewlillard
663,Saw IV,jigsaw apprentic amanda dead detect kerri murder season profil agent strahm agent perez arriv terrifi commun assist veteran detect hoffman sift through jigsaw latest grisli remain piec togeth puzzl howev command abduct thrust game offic untouch jigsaw nineti minut overcom seri dement trap friendor deadli consequ horror thriller crime ice victim pain game psychopath blood electricchair doctor tortur violenc policeoffic fbiagent femalecorps tobinbel scottpatterson costasmandylor
11804,White Noise,architect desir speak beyond grave use electron voic phenomenon becom obsess supernatur repercuss drama horror thriller wheelchair time voic inspector supernatur loss remotecontrol liftingpersoninair paranormalphenomena death waterfront audiocassett logbook electronicvoicephenomena nearmiss bedridden michaelkeaton chandrawest deborahkaraung
16781,Madea's Family Reunion,base tyler perri acclaim stage product madea famili reunion continu adventur southern matriarch madea court order charg nikki rebelli runaway niec vanessa suffer relationship troubl through organ famili reunion drama comedi romanc spank basedonplay tylerperri blairunderwood lynnwhitfield
11873,The Color of Money,"former hustler ""fast eddie"" felson decid want return take pupil meet talent green vincent lauria propos partnership hall eddi teach vincent trick scam eventu grow frustrat vincent showboat antic lead argument fallingout eddi take play again cross path vincent oppon drama bar billard talent hustler sport paulnewman tomcruis maryelizabethmastrantonio martinscorses"
9289,The Longest Day,retel 1944 perspect german british canadian french marshal erwin rommel tour defens be establish reich atlant wall note offic alli invas come stop beach alli german longest action drama histori war worldwarii normandi alli widerstand steelhelmet soldier eddiealbert paulanka arletti
10414,The Mighty Ducks,after reckless young lawyer gordon bombay arrest drunk drive coach hockey commun servic gordon experi isnt eager return hockey point tens deal former coach reilli reluct gordon eventu grow appreci team which includ promis young charli conway lead reilli tough player comedi famili sportsteam sport icehockey hockeygam win feelgoodend thebiggam emilioestevez jossackland lanesmith
1970,The Grudge,american nurs karen davi move tokyo encount veng supernatur spirit known grudg often possess victim seri horrifi mysteri death occur spirit pass curs victim karen break spell befor becom spirit victim horror mysteri thriller malenud nurs japanes hous remak curs oldwoman catatonia ghostchild remakeofjapanesefilm sarahmichellegellar jasonbehr cleaduval
9614,Happy Gilmore,fail hockey playerturnedgolf happi gilmor whose unconvent approach antic grass court rival shooter mcgavin determin tournament granni hous prize money meanwhil attract publicist tri soften happi imag comedi lossofmoth lossoffath golf sport tax adamsandl benstil christophermcdonald
8922,Jeepers Creepers,"collegeag brother sister bargain their spring break bicker sibl wit creepi truck driver toss sewer abandon church investig move! open pandora unspeak evil their live monstrou ""shape"" pursuit horror thriller massmurd song brother sister aftercreditssting ginaphilip justinlong jonathanbreck"
1648,Bill & Ted's Excellent Adventure,"small dima mile angel there nearli brain teenag go name preston theodor logan dream togeth start their call ""wyld stallyns"" unfortun still school verg fail their school well their upcom histori report separ result ted father send militari school togeth futur futur name rufu their report decid gather histor figur which their report hope their report togeth adventur comedi sciencefict jealousi journeyinthepast sigmundfreud timetravel heavymet socrat billythekid schoolpresent rhinocero phonebooth worldpeac past histori metal bestfriend napoleonbonapart keanureev alexwint georgecarlin"
17917,Oliver!,music adapt charl dicken oliv twist classic orphan workhous join group head art dodger train pickpocket master thief fagin drama famili music pickpocket music victorianengland orphan ronmoodi shaniw oliverre
74534,The Best Exotic Marigold Hotel,british retire travel india resid believ newli restor hotel luxuri advertis marigold hotel nevertheless slowli begin charm unexpect resid purpos their drama comedi hotel basedonnovel india ensemblecast elderli jaipurindia personalgrowth outsourc billnighi maggiesmith tomwilkinson
19405,Recess: School's Out,recess: school anim base disney televis seri recess produc disney pictur releas theatric nationwid februari 2001it excit third street elementari school year! boredom quickli protagonist detweil friend head summer camp while pass school bike notic green come school auditorium insidi exprincip third street phillium benedict ninja secret servic lookalikes! benedict plan summer vacat use newlyacquir tractor beam which stole militari effort rais score recess sciencefict anim comedi famili holiday elementaryschool friend basedontvseri summer classmat recess rickeyd'shoncollin jasondavi ashleyjohnson chucksheetz
9355,Mad Max Beyond Thunderdome,becom decad oasi technolog societi exil becom deliver coloni children action adventur sciencefict arena sandstorm dystopia oasi sequel postnuclear ozploit melgibson tinaturn brucesp
10999,Commando,matrix former leader special commando strike forc alway toughest done forc action young daughter kidnap matrix fight through array punk killer former commando fulli equip privat armi feisti stewardess friend matrix hour overcom greatest challenge: find daughter befor she kill action adventur thriller kidnap lonewolf daughter father rescuemiss arnoldschwarzenegg raedawnchong danhedaya
321258,The Boy,nanni work famili whose pass away find herself charg care lifelik coupl treat child horror mysteri thriller suicid england fire countryhous shower nanni mask boy murder mansion violenc doll burnvictim secretpassageway brokenmirror lossofachild laurencohan rupertevan jamesrussel
44040,Devil,group peopl trap elev realiz devil among them horror mysteri thriller claustrophobia trappedinanelev chrismessina jacobvarga bojananovaković
10426,Friday After Next,craig final move their parent hous their crib cousin night local secur guard their hous rob christma track down comedi guard shoppingmal thief drug icecub mikeepp johnwitherspoon
280092,Insidious: Chapter 3,twist terror begin teenag famili predat haunt lambert famili earlier movi reveal mysteri otherworldli realm further drama horror thriller sequel dermotmulroney stefaniescott linshay
13938,The Last Dragon,"young search ""master"" obtain final level martial masteri known glow along fight martial expert rescu beauti singer obsess music promot action adventur comedi martialart pizzeria limousin music taimak juliuscarri vaniti"
10163,The Lawnmower Man,simpl turn geniu through applic comput scienc horror thriller sciencefict dream chimp manipul botanist virtualr lemonad intellig jefffahey piercebrosnan jennywright
12182,Nick and Norah's Infinite Playlist,cannot obsess exgirlfriend tri until tri friend norah suddenli show interest club be night fill down run boyfriend while search norah drunken friend carolin nick mate night wind down figur other comedi music romanc concert teenag onenight basedonyoungadultnovel secretloc michaelcera katden aaronyoo
1832,Dogma,latest battl etern between jersey late centuri angel demon apostl prophet sort among cynic innoc america humankind fantasi comedi adventur angel wisconsin churchservic church aftercreditssting duringcreditssting benaffleck mattdamon lindafiorentino
9034,The Banger Sisters,60 selfproclaim bell ball rock world everi music legend whose pant could pictur prove decad sinc banger sister earn their nicknam other their reunion collis women worlds; who live past who hide togeth learn moment comedi drama tattoo rockstar groupi past famili goldiehawn susansarandon geoffreyrush
15301,Twilight Zone: The Movie,"director collabor remak episod popular televis seri twilight zone movi episod updat slightli color televis blackandwhit origin where eeri disturb situat gradual control qualiti mercy"" ""kick can"" ""it life"" ""nightmar 20000 feet"" drama fantasi horror sciencefict thriller nazi antholog remak twilightzon albertbrook vicmorrow johnlarroquett stevenspielberg"
10135,Road House,doubl deuc meanest loudest rowdiest south masondixon line dalton patrick swayz hire clean might much phdeduc bouncer prove capabl bust head troublemak turn roadhous jump hotspot dalton romanc gorgeou kelli lynch cutthroat local wesley gazzara action thriller newlov protectionmoney nightclub rausschmeiß reveng hoodlum brawl patrickswayz kellylynch samelliott
26352,A Low Down Dirty Shame,black detect becom embroil danger while search fortun miss money dure cours investig encount variou connect ultim confront crimin respons shame expuls forc women angela beauti flame peach energet annoy sidekick action comedi crime fbi drugcrim violenc drug privatedetect blast keenenivorywayan charless.dutton jadapinkettsmith keenenivorywayan
20616,Swimfan,cronin admir friend terrif girlfriend fasttrack athlet scholarship ben rocksolid promis futur romanc turn upsidedown arriv madison bell madison town quickli sight impression while their first meet innoc enough obsess seduct madison want more drama thriller competit coma infidel obsess bath highschool femmefatal athlet hospit swimmer swim troubledteen jessebradford erikachristensen shiriapplebi
9794,Employee of the Month,hear femal employe ambiti store employe month slacker togeth find himself competit rival ambiti cowork comedi romanc salesclerk midlifecrisi prenzlauerberg vulgar slacker businessconsult danecook jessicasimpson daxshepard
15037,Can't Hardly Wait,graduat huntington hill high mean parti parti either night rememb nerd becom stud jock humili freshman crush blossom grownup romanc comedi drama romanc alcohol regret homophobia radio cheerlead lovelett colleg graduat groupi costum nerd highschool parti friend date breakup rockband popmus americanfootballplay infatu washedupstar unlikelyfriendship socialoutcast womandirector jock havingfun revengeplot jenniferlovehewitt ethanembri charliekorsmo deborahkaplan
227,The Outsiders,greaser johnni ponyboy assault viciou gang soc johnni kill attack tension begin mount between rival gang set turbul chain event crime drama streetgang childrenshom comingofag gang juveniledelinqu basedonyoungadultnovel mattdillon ralphmacchio c.thomashowel francisfordcoppola
294272,Pete's Dragon,mysteri 10yearold famili claim wood giant green dragon name elliott natali 11yearold whose father local lumber mill forest ranger grace determin where from where belong truth about dragon adventur famili fantasi feralchild remak dragon orphan 1980 liveactionandanim brycedallashoward oakesfegley wesbentley
11336,The Dead Zone,johnni smith schoolteach whole ahead after leav fiance night involv crash which leav year wake discov abil past present futur anyon come physic contact horror sciencefict thriller coma sheriff basedonnovel sacrific suspens psychopathickil premonit independentfilm vision doctor caraccid seriesofmurd psychic darkhero gothic mad flashback christopherwalken brookeadam tomskerritt davidcronenberg
283445,Sinister 2,young mother rural hous that mark death horror hauntedhous sequel twin shannynsossamon jamesranson robertdanielsloan
88036,Sparkle,music prodigi sparkl jordin spark struggl becom while overcom issu tear famili apart affluent detroit daughter singl mother whitney houston tri balanc romanc music manag derek luke while deal unexpect challeng bring sister carmen ejogo sumpter strive becom dynam sing group dure motownera drama music soongsist duringcreditssting whitneyhouston ceelogreen derekluk
10984,Valentine,friend stalk murder mask assail while prepar valentin horror thriller mob success violenceagainstwomen reveng serialkil valentinesday deniserichard davidboreanaz marleyshelton
22824,The Fourth Kind,sinc 1960 disproportion number popul around nome alaska miss despit investig disappear remain mysteri abigail tyler psychologist verg blow unsolv case when dure cours treat patient find evid alien abduct mysteri sciencefict thriller brothersisterrelationship wheelchair hypnosi investig coverup ufo alaska disappear hospit alienabduct patient psychotherapi fakedocumentari basedonsupposedlytruestori nomealaska fakedfootag audiocassett ancientastronaut anchoragealaska policefak duringcreditssting millajovovich willpatton hakeemkae-kazim
9526,A Prairie Home Companion,backstag dure broadcast america celebr radio show where sing cowboy dusti lefti countri music siren other court drama comedi music usa countrymus commerci radiopresent radiotransmiss bühnenauftritt backstag singer merylstreep lindsaylohan virginiamadsen
39349,Sugar Hill,sugar american crimedrama/neonoir star wesley snipe michael wright brother roemello raynathan skugg focus brother major dealer harlem neighborhood citi drama action thriller wesleysnip michaelwright donaldfaison
15983,Invasion U.S.A.,oneman come rescu unit state attempt invas action thriller chucknorri richardlynch melissaprophet
14544,Roll Bounce,wikipedia encyclopedia bounc american comedydrama written norman vanc direct malcolm star artist leader roller skate 1970 chicago star cannon meagan good brandon jackson wesley jonathan mcbride kellita smith jurne smollett descript abov wikipedia articl bounc licens under ccbysa contributor wikipedia comedi drama famili nickcannon shadmoss chimcbrid malcolmd.le
11545,Rushmore,beauti firstgrad teacher arriv school attract attent ambiti teenag name quickli fall turn father schoolmat advic teacher howev situat complic max friend becom involv set against anoth attent comedi drama privateschool lonewolf theatreplay theatregroup theatredirector independentfilm jasonschwartzman oliviawilliam billmurray
42684,Skyline,strang light descend angel peopl drawn outsid moth flame where extraterrestri forc threaten swallow entir human popul earth survivor fight their live world unravel around them sciencefict missil light transform lowbudget alien fireplac losangel cellphon rooftop duringcreditssting ericbalfour scottiethompson davidzaya colinstraus
268238,The Second Best Exotic Marigold Hotel,exot marigold hotel singl remain vacanc pose room predica fresh arriv sonni pursu expansionist dream open second hotel drama comedi india retirementhom devpatel judidench richardger
8359,Kit Kittredge: An American Girl,"great depress kittredg lose busi leav work oscar nomine abigail breslin star lead splendid first ""american girl"" theatric movi order their home mother boarder pay hous guest fascin stori mother lockbox contain their money stolen kit friend prime suspect refus believ would steal effort sniff stori friend troubl polic robberi insid commit someon know wasnt will comedi drama famili cincinnati womandirector abigailbreslin chriso'donnel juliaormond"
15648,The Perfect Man,holli tire move everi break anoth secondr distract mother latest choic holli conceiv perfect perfect imaginari secret admir romanc boost selfesteem comedi drama famili romanc mother manwomanrel singl matchmak singlemoth catfish hilaryduff heatherlocklear chrisnoth
41823,Mo' Better Blues,open bleek child learn trumpet friend mother insist finish lesson bleek grow adulthood form bleek gilliam quartet stori bleek shadow friendli rivalri stage which spill their profession relationship threaten apart quartet drama romanc music denzelwashington spikele wesleysnip spikele
11891,Kung Pow: Enter the Fist,movi within movi creat spoof martial genr writer/director steve oedekerk contemporari charact splice 1970 kungfu film weav togeth charact chosen oedekerk aveng death parent hand kungfu legend master pain along encount strang charact action comedi lossoffamili lossofpar supernaturalpow invulner spoof evil murderhunt huilouchen tadhorino steveoedekerk
9362,Tremors,handymen mckee bassett bare live nevada hamlet perfect decid leav despit admonit shape seismolog who pick read equip befor long discov what respons those readings: 30footlong carnivor worm procliv suck their underground action horror nevada smalltown tractor strand cultfavorit tentacl rural graboid seismologist binocular maneatenbymonst giantworm kevinbacon fredward finncart
9902,Wrong Turn,chri crash carload other young peopl group strand motorist wood virginia where theyr hunt three cannibalist mountain grossli disfigur gener inbreed horror thriller lifeanddeath deathofafriend partsofdeadbodi desmondharrington elizadushku emmanuellechriqui
14729,The Long Riders,origin exploit ultim jame sympathet portray robber brother begin their legendari raid becaus reveng western histori brotherbrotherrelationship jessejam coleyoung davidcarradin keithcarradin robertcarradin
9455,The Corruptor,danni young partner nick season ethic taint veteran chinatown danni reli grow increasingli uncomfort thing done action crime mysteri thriller newyork lifeanddeath gangwar polic chinatown triad markwahlberg chowyun-fat byronmann
103731,Mud,teenag encount fugit escap island mississippi drama river snake arkansa fugit riverboat matthewmcconaughey tyesheridan jacoblofland
10090,Reno 911!: Miami,ragtag call after terrorist attack disrupt nation polic convent miami beach dure spring break base comedi central seri action adventur comedi crime sex terrorist beach nuditi polic parodi attack shootout mockumentari explos drug lennieloftin dannydevito bengar
164558,One Direction: This Is Us,"behind scene dure direct ""take home"" experi road documentari music concert harrystyl niallhoran zaynmalik morganspurlock"
19905,"The Goods: Live Hard, Sell Hard",ready? salesman? lover? stylist? semiprofession dolphin trainer? readi abov except dolphin trainer ask ail local dealership bankruptci readi ragtag descend temecula coyot basket burger comedi duringcreditssting jeremypiven vingrham jamesbrolin nealbrennan
17710,Hey Arnold! The Movie,"power develop name scheck want knock store hous arnold neighborhood build ""mallplex"" look like neighborhood doom disappear superhero mysteri deepvoic stranger arnold gerald recov crucial document order their belov neighborhood anim famili spencerklein francescasmith jamilwalkersmith"
75900,My Week with Marilyn,laurenc olivi make movi london young colin clark eager student want involv navig himself marilyn monro arriv start shoot london excit blond bombshel while olivi struggl demand act inept colin intrigu colin intrigu marilyn invit inner world where struggl fame beauti desir great actress drama basedonnovel biographi historicalfigur marilynmonro michellewilliam eddieredmayn kennethbranagh
9515,The Matador,danni wright salesman forev road veer danger surreal territori wander mexican meet mysteri stranger julian who like their meet chain event chang their live forev wright suddenli thrust farfrommundan exist take surprisingli acclim action comedi crime drama thriller mexicoc midlifecrisi cocktail independentfilm stranger hitman piercebrosnan gregkinnear hopedavi
27322,Love Jones,"dariu lovehal young black chicago start date moseley beauti talent photograph while tri figur theyv ""love thing"" ""kick their friend talk about test strength dariu feel chain romant complic motion comedi drama romanc sex exboyfriend independentfilm africanamerican larenzt nialong isaiahwashington theodorewitch"
328425,The Gift,"husband reinvigor their relationship their live threaten ""friend"" husband hold horrifi secret about send their world tailspin thriller mysteri detect stalker gift bulli psychologicalthril jasonbateman rebeccahal joeledgerton"
14120,End of the Spear,"spear"" stori mincayani waodani tribesman jungl ecuador young missionari among elliot saint spear death waodani 1956 seri event unfold chang live slain missionari famili mincayani peopl adventur drama drama louieleonardo chadallen jackguzman"
10050,Get Over It,"berk lander popular school basketbal star dump lifelong girlfriend allison begin friend felix sister kelli follow school spring music ensu triangl loos base shakespear midsumm night dream"" where berk himself get allison begin kelli comedi romanc theatreplay theatregroup highschool fallinginlov kirstendunst benfost melissasagemil"
1542,Office Space,three offic worker strike their employ hatch hapless attempt embezzl money comedi crime suburbia downsiz softwareengin burnout dallastexa beachresort coworkerrelationship lazi duringcreditssting businessrivalri ronlivingston jenniferaniston davidherman
10490,Drop Dead Gorgeous,small minnesota town annual beauti pageant be cover crew former winner gladi leeman want daughter follow footsteps; explos fall light trailer fire prove that leeman richest famili town polic pretti relax about despit everyth rival sweet amber atkin wont without fight comedi minnesota motherrol beautycontest girlfromtheprovinc hicktown evilmoth motherdaughterrelationship envi prettywoman mocumentari kirstendunst ellenbarkin deniserichard
87093,Big Eyes,stori awaken painter margaret kean phenomen success 1950 subsequ legal difficulti husband claim credit work 1960 drama wifehusbandrelationship artist courtcas amyadam christophwaltz krystenritt
10029,Very Bad Things,fisher night celebr singl befor marri laura vega buddi alcohol fill night stripper turn night desert shovel stripper after die their bathroom that first bodi befor aisl comedi crime thriller prostitut hotel cocain nuditi psychopath stagnight friend murder independentfilm marijuana blood wed lasvega violenc death accid jonfavreau lelandors camerondiaz
9893,Sleepover,their first school loom ahead friend juli hannah yanci farrah summer sleepov littl theyr about embark adventur lifetim desper their nerdi statu nightlong scaveng against their popular archriv everyth under take yanci father sneak nightclubs! comedi famili highschool scavengerhunt teenagecrush slumberparti teenag teencomedi alexapenavega mikaboorem janelynch
11507,Body Double,after lose act girlfriend sculli final catch break: offer housesit hollywood hill while peer through beauti home telescop night spi gorgeou blond danc window wit girl murder lead sculli through netherworld adult entertain industri search answer actress holli guid crime mysteri horror thriller femalenud pornographi claustrophobia nuditi wit polic movieinmovi murder neighbor losangel peepingtom pornactress strugglingactor voyeur actor craigwasson melaniegriffith gregghenri
37931,MacGruber,exspeci oper macgrub fort call action archenemi dieter cunth kilmer who possess nuclear warhead destroy washington action adventur comedi aftercreditssting duringcreditssting willfort kristenwiig valkilm
3472,Dirty Pretty Things,urban hotel london gather flash point legal illeg immigr attempt cobbl togeth their live countri immigr includ senay turkish woman nigerian doctor name work night porter hotel discov hotel front sort clandestin activ their avoid possibl deport becom entangl go call toilet room discov plumb clog human heart crime drama thriller londonengland prostitut hotel nightwatchman illegalimmigr immigrationlaw transplantedorgan turk delinqu chiwetelejiofor audreytaut sergilópez
87818,Movie 43,"compos multipl comedi short present through overarch segment titl pitch"" which charli wessler screenwrit attempt pitch script execut griffin schraeder after reveal sever stori script wessler becom agit schraeder dismiss outrag idea pull forc listen multipl other stori befor make schraeder consult manag mone purchas film comedi slapstick ensemblecast duringcreditssting womandirector lax annafari emmaston halleberri"
13160,Over Her Dead Body,after fiancé kate accid their wed veterinarian henri grow depress sister visit psychic ashley give kate diari ashley journal detail convincingli deliv messag want henri howev kate ghost watch ashley henri furiou other sabotag their relationship comedi diari romanticcomedi deathoflov spirit deathbyaccid psychic movingon evalongoria jasonbigg lakebel
88005,Seeking a Friend for the End of the World,asteroid near earth find himself alon after leav panic decid reunit school sweetheart accompani neighbor inadvert wrench plan comedi drama romanc sciencefict asteroid roadtrip endoftheworld womandirector stevecarel keiraknightley conniebritton
52067,Cedar Rapids,naiv midwestern insur salesman travel bigciti convent effort cowork comedi hotel infidel onenightstand friendship swimmingpool drink naiv duringcreditssting annehech edhelm sigourneyweav miguelarteta
73,American History X,derek vineyard parol after serv year prison kill thug tri break into/st truck through brother danni vineyard narrat learn befor go prison derek skinhead leader violent white supremacist commit racial crime throughout action greatli influenc danni reform fresh prison derek sever contact becom determin danni go violent drama usa neonazi prison skinhead brotherbrotherrelationship rape fascism brother basketbal jail school swastika losangel famili hate neonaz xenophobia interracialfriendship nazism prisonrap edwardnorton edwardfurlong beverlyd'angelo
134597,The Collection,"arkin escap viciou grip collector"" dure entrap parti where beauti elena ""collection"" instead recov trauma arkin suddenli abduct hospit mercenari hire elena wealthi father arkin blackmail mercenari track collector boobi trap warehous elena horror thriller mercenari parti sequel gore escap serialkil maskedkil trap joshstewart christophermcdonald emmafitzpatrick"
24034,Teacher's Pet,lane read pose human sneak school master leonard flem educ adventur ensu anim drama famili music nathanlan kelseygramm shaunflem
14283,The Red Violin,span year fame music instrument wind presentday montreal auction block craft italian master bussotti cecchi 1681 violin deriv unusu color human blood mix finish legaci violin travel austria england china canada leav beauti tragedi wake drama thriller mysteri music romanc auction violin carlocecchi irenegrazioli anitalaurenzi
404,The Straight Story,"straight story"" chronicl 73yearold alvin straight lauren iowa zion wisconsin while ride mower undertook strang journey relationship estrang 75yearold brother lyle drama brotherbrotherrelationship mississippi wisconsin lawnmow iowa biographi basedontruestori independentfilm familyrelationship famili roadmovi richardfarnsworth sissyspacek janegallowayheitz davidlynch"
13201,Deuces Wild,1950 citi bloodi about erupt dysfunct street brooklyn deuc viciou viper scott kalvert direct lust drug mayhem mad dure summer street york action crime drama romanc gang newyorkc drugoverdos stephendorff fairuzabalk bradrenfro scottkalvert
209403,Bad Words,misanthrop exact reveng estrang father find loophol attempt nation spell adult figur would destroy father everyth work spell championship organ trilbi jason bateman eventu discov win isnt necessari reveng friendship bless curs comedi competit satir spellingbe estrangedfath unlikelyfriendship angerissu jasonbateman kathrynhahn rohanchand jasonbateman
7942,"Run, Fatboy, Run",year after jilt pregnant fiancé their wed outofshap denni decid marathon back comedi romanc fathersonrelationship newlov fiancé train rent jog marathon wed pregnanc simonpegg thandienewton hankazaria
73247,Heartbeeps,heartbeep star kaufman bernadett peter domest robot togeth comedi romanc famili servant futur chase lover outlaw robot andykaufman bernadettepet randyquaid
253331,Black or White,griev widow drawn custodi battl granddaught help rais entir life drama grievingwidow widow kevincostn jillianestel jenniferehl
34043,On the Line,heartthrob lanc faton stretch their thespian muscl their act debut young bass smitten emmanuel chriqui meet subway train spend movi tri reunit man friend faton help quest wallpap chicago poster sign becom town comedi famili romanc lancebass joeyfaton emmanuellechriqui
9952,Rescue Dawn,fighter pilot struggl surviv after be mission dure vietnam adventur drama war warcrim violenc laotiansoldi pipesmok ricepaddi letterfromhom antsnest netfish draggingsomeon christianbal stevezahn marshallbel
256924,Danny Collins,age decid chang discov 40yearold letter written lennon comedi drama music rockstar middleag alpacino annetteben jennifergarn danfogelman
82532,"Jeff, Who Lives at Home",dispatch basement errand mother slacker might discov destini final spend brother track possibl adulter wife drama comedi slacker basement destini glue stoner wrongnumb mumblecor jasonsegel edhelm susansarandon
41110,I Am Love,russia husband itali member power industri famili respect mother three feel unfulfil antonio talent son friend make sens kindl drama romanc adulteri restaur textileindustri malefriendship bourgeoisi food chef highsocieti tildaswinton flavioparenti edoardogabbriellini
134371,Atlas Shrugged Part II,global economi brink collaps brilliant creator artist industrialist continu mysteri disappear unemploy risen gallon dagni taggart presid charg oper taggart transcontinent discov answer mount energi crisi found abandon amongst ruin miracul motor could seemingli power world motor dead there deciph secret someon watch against clock inventor destroy befor motor world stop good motor would power world world whose motor would stop galt? drama sciencefict mysteri aynrand samanthamathi jasonbegh esaimoral johnputch
2088,Romeo Is Bleeding,corrupt tri assassin beauti russian hitwoman action crime drama thriller policeoper sexaddict polic mafiaboss suspens badcop hitwoman garyoldman lenaolin annabellasciorra
10388,The Limey,limey follow wilson terenc stamp tough english excon travel angel aveng daughter death arriv wilson battl valentin peter fonda la toughest crimin hope clue piec togeth happen after surviv neardeath beat get thrown build be chase danger mountain road englishman decid bodili action crime drama mysteri thriller prison releasefromprison suitcas recordproduc investig daughter loss reveng stakeout excon warehous hiredkil narcot motelroom neonoir 1960 terencestamp lesleyannwarren luisguzmán
1640,Crash,angel citizen vastli separ live collid interweav stori race redempt drama racepolit daughter instal polic fall carcrash racism losangel bigotri socialservic collis sandrabullock doncheadl mattdillon
25520,The House of Mirth,woman risk lose chanc happi love drama romanc gilliananderson danaykroyd eleanorbron
27342,Malone,"erstwhil cia assassin richard malon hope tranquil retir placid pacif northwest rumbl rightw extremist plot secret revolut adapt novel ""shotgun"" william wingat action thriller cia assassin burtreynold cliffrobertson kennethmcmillan"
13689,Peaceful Warrior,chanc encount stranger chang colleg gymnast drama romanc scottmechlowicz nicknolt amysmart victorsalva
67911,Bucky Larson: Born to Be a Star,midwest move hollywood order follow parent footstep becom star comedi pornostar hollywood nickswardson christinaricci stephendorff
24664,Bamboozled,produc pierr delacroix damon wayan becom frustrat network brass reject sitcom idea hope fire delacroix pitch worst think minstrel show network incred becom smash michael rapaport costar sear satir comedi drama damonwayan savionglov tommydavidson
329440,The Forest,aokigahara forest reallif place japan where peopl their live against backdrop young american woman come search sister mysteri disappear horror thriller japan forest nataliedorm taylorkinney yukiyoshiozawa
47890,Sphinx,egyptologist erica baron find bargain dure longplan pharoah murder theft betray love mummi curse! adventur mysteri thriller cairo basedonnovel egypt pyramid museum mummi murder independentfilm curs egyptologist archeologist lesley-annedown franklangella mauriceronet
252512,While We're Young,uptight documentari filmmak their live loosen after befriend freespirit younger coupl comedi drama mysteri fatherinlaw marriag documentaryfilmmak hipster middleag documentaryfilmmak generationx generationz psychedelicdrug benstil naomiwatt adamdriv
55720,A Better Life,garden struggl gang immigr agent while travel across perform landscap citi wealthi landown drama california garden immigr truck illegalimmigr garden stolentruck demiánbichir joséjulián chelsearendon
9613,Spider,mental disturb take resid halfway hous gradual slip realm creat ill where replay childhood drama mysteri thriller secret asylum bedandbreakfastplac past psychopath ralphfienn mirandarichardson gabrielbyrn davidcronenberg
29076,Gun Shy,legendari undercov agent charli mayough suddenli nerv steel verg careerinduc mental breakdown complet triggerhappi mafia leader fulvio nesstra charli seek psychiatr find himself reli support unstabl therapi group nurs through work action comedi romanc thriller femalenud drugcartel nervousbreakdown sandrabullock liamneeson oliverplatt ericblakeney
29339,Nicholas Nickleby,charl dicken stori nichola nicklebi young search better recent tornapart famili young compassion struggl famili friend abus exploit coldheartedli grasp uncl adventur drama action famili charliehunnam nathanlan jimbroadb
68812,The Iceman,stori richard kuklinski notori contract killer famili thriller crime drama newjersey restaur hitman van arrest psychopath basedontruestori jail serialmurd stab crimefamili bomb icecreamman drugdeal contractkil crimesynd poison michaelshannon winonaryd rayliotta
32740,Krrish,krishna roshan magic power legaci father priya chopra come becom world beckon singapor follow singapor siddhant shah megalomaniac scientist verg chang futur forev stand between siddharth destruct dream block ruthless ambit krishna becom krrish action sciencefict hrithikroshan naseeruddinshah priyankachopra rakeshroshan
14195,Cecil B. Demented,insan independ director renegad group teenag maker kidnap alist hollywood actress forc their underground film thriller comedi crime heroin blindfold bong pervers burnedal independentfilm melaniegriffith stephendorff aliciawitt
73567,Killer Joe,matthew mcconaughey moonlight agre hate mother desper dealer emil hirsch exchang tumbl young man virgin sister juno templ crime drama thriller trailerpark gun texa deal psychopath sexualhumili money lingeri arson policedetect physicalabus neonoir burial pizzashop drug matthewmcconaughey emilehirsch thomashadenchurch
41479,The Joneses,seemingli perfect famili move suburban neighborhood come truth theyr live there dont exactli clean their neighbor comedi drama independentfilm duringcreditssting davidduchovni demimoor amberheard derrickbort
15394,Owning Mahowny,mahowni rise canadian imperi commerc twentyfour assist manag major branch heart toronto financi district colleagu workahol custom astut decis help friend quiet humor enjoy watch sport televis girlfriend engag other mahownyth execut largest singlehand fraud canadian histori gross million eighteen month gambl obsess crime drama thriller femalenud gambl casino nuditi banker toronto fraud niagarafal basedontruestori atlanticc money lasvega surveil gambler bankfraud philipseymourhoffman minniedriv johnhurt
10071,The Brothers Solomon,wellmean social inept brother their perfect mate order provid their die father grandchild comedi brotherbrotherrelationship jealousi pregnancyandbirth autoritianeduc arctic willarnett willfort kristenwiig
1989,My Blueberry Nights,elizabeth through particularli nasti breakup she readi leav friend memori behind chase dream across countri order support herself journey elizabeth pick seri waitress along elizabeth cross path seri soul drama romanc usa kaffeehau poker lovesick waitress bar nightlif night melancholi approach loneli norahjon judelaw natalieportman
91076,Illuminata,"start centuri tuccio resid playwright theatr repertori compani offer owner compani play ""illuminata"" reject say finish intrigu start involv influenti critic bevalaqua theatr celimen young actor other theatr resid drama playwright critic theater johnturturro christopherwalken susansarandon johnturturro"
